session_id,target,scenario,step,run,warmup,url,duration_ms,ttfb_ms,dcl_ms,load_ms,requests,transfer_bytes,third_party_requests,third_party_bytes,co2_model,co2_g,co2_device_g,raw_joules,baseline_watts,estimated_idle_joules,incremental_joules,energy_scope,energy_type,energy_adapter,energy_samples,firefox_version,playwright_version,co2js_version,os,architecture,headed,cache_mode,on_battery,low_power_mode,valid
a0fe7aff-d242-4c0d-837a-5eb9b426d45e,https://mgifford.github.io/open-scans/,measure,https://mgifford.github.io/open-scans/reports.html,3,false,https://mgifford.github.io/open-scans/reports.html,2044,,57,57,1,36020,0,0,swd,0.005338164,0.00286481468,,,,,process,hardware-estimate,firefox-profiler,0,153.0,1.62.1,0.19.0,darwin,arm64,false,warm,false,,true
a0fe7aff-d242-4c0d-837a-5eb9b426d45e,https://mgifford.github.io/open-scans/,measure,https://mgifford.github.io/open-scans/reports/issues/issue-58/2026-08-15T03-05-39-722Z/report.html,3,false,https://mgifford.github.io/open-scans/reports/issues/issue-58/2026-08-15T03-05-39-722Z/report.html,2044,,137,138,1,128405,0,0,swd,0.019029620999999997,0.010212563269999999,,,,,process,hardware-estimate,firefox-profiler,0,153.0,1.62.1,0.19.0,darwin,arm64,false,warm,false,,true
a0fe7aff-d242-4c0d-837a-5eb9b426d45e,https://mgifford.github.io/open-scans/,measure,https://mgifford.github.io/open-scans/,4,false,https://mgifford.github.io/open-scans/,2055,,48,49,4,18007,0,0,swd,0.0026686374,0.001432168738,,,,,process,hardware-estimate,firefox-profiler,0,153.0,1.62.1,0.19.0,darwin,arm64,false,warm,false,,true
a0fe7aff-d242-4c0d-837a-5eb9b426d45e,https://mgifford.github.io/open-scans/,measure,https://mgifford.github.io/open-scans/reports.html,4,false,https://mgifford.github.io/open-scans/reports.html,2057,,75,75,1,36020,0,0,swd,0.005338164,0.00286481468,,,,,process,hardware-estimate,firefox-profiler,0,153.0,1.62.1,0.19.0,darwin,arm64,false,warm,false,,true
a0fe7aff-d242-4c0d-837a-5eb9b426d45e,https://mgifford.github.io/open-scans/,measure,https://mgifford.github.io/open-scans/reports/issues/issue-58/2026-08-15T03-05-39-722Z/report.html,4,false,https://mgifford.github.io/open-scans/reports/issues/issue-58/2026-08-15T03-05-39-722Z/report.html,2048,,105,105,1,128405,0,0,swd,0.019029620999999997,0.010212563269999999,,,,,process,hardware-estimate,firefox-profiler,0,153.0,1.62.1,0.19.0,darwin,arm64,false,warm,false,,true
a0fe7aff-d242-4c0d-837a-5eb9b426d45e,https://mgifford.github.io/open-scans/,measure,https://mgifford.github.io/open-scans/,5,false,https://mgifford.github.io/open-scans/,2056,,43,45,4,18007,0,0,swd,0.0026686374,0.001432168738,,,,,process,hardware-estimate,firefox-profiler,0,153.0,1.62.1,0.19.0,darwin,arm64,false,warm,false,,true
a0fe7aff-d242-4c0d-837a-5eb9b426d45e,https://mgifford.github.io/open-scans/,measure,https://mgifford.github.io/open-scans/reports.html,5,false,https://mgifford.github.io/open-scans/reports.html,2024,,24,32,1,36020,0,0,swd,0.005338164,0.00286481468,,,,,process,hardware-estimate,firefox-profiler,0,153.0,1.62.1,0.19.0,darwin,arm64,false,warm,false,,true
a0fe7aff-d242-4c0d-837a-5eb9b426d45e,https://mgifford.github.io/open-scans/,measure,https://mgifford.github.io/open-scans/reports/issues/issue-58/2026-08-15T03-05-39-722Z/report.html,5,false,https://mgifford.github.io/open-scans/reports/issues/issue-58/2026-08-15T03-05-39-722Z/report.html,2037,,92,92,1,128405,0,0,swd,0.019029620999999997,0.010212563269999999,,,,,process,hardware-estimate,firefox-profiler,0,153.0,1.62.1,0.19.0,darwin,arm64,false,warm,false,,true
a0fe7aff-d242-4c0d-837a-5eb9b426d45e,https://mgifford.github.io/open-scans/,measure,https://mgifford.github.io/open-scans/,6,false,https://mgifford.github.io/open-scans/,2082,,75,76,4,18007,0,0,swd,0.0026686374,0.001432168738,,,,,process,hardware-estimate,firefox-profiler,0,153.0,1.62.1,0.19.0,darwin,arm64,false,warm,false,,true
a0fe7aff-d242-4c0d-837a-5eb9b426d45e,https://mgifford.github.io/open-scans/,measure,https://mgifford.github.io/open-scans/reports.html,6,false,https://mgifford.github.io/open-scans/reports.html,2046,,45,54,1,36020,0,0,swd,0.005338164,0.00286481468,,,,,process,hardware-estimate,firefox-profiler,0,153.0,1.62.1,0.19.0,darwin,arm64,false,warm,false,,true
a0fe7aff-d242-4c0d-837a-5eb9b426d45e,https://mgifford.github.io/open-scans/,measure,https://mgifford.github.io/open-scans/reports/issues/issue-58/2026-08-15T03-05-39-722Z/report.html,6,false,https://mgifford.github.io/open-scans/reports/issues/issue-58/2026-08-15T03-05-39-722Z/report.html,2043,,104,104,1,128405,0,0,swd,0.019029620999999997,0.010212563269999999,,,,,process,hardware-estimate,firefox-profiler,0,153.0,1.62.1,0.19.0,darwin,arm64,false,warm,false,,true
a0fe7aff-d242-4c0d-837a-5eb9b426d45e,https://mgifford.github.io/open-scans/,measure,https://mgifford.github.io/open-scans/,7,false,https://mgifford.github.io/open-scans/,2062,,58,58,4,18007,0,0,swd,0.0026686374,0.001432168738,,,,,process,hardware-estimate,firefox-profiler,0,153.0,1.62.1,0.19.0,darwin,arm64,false,warm,false,,true
a0fe7aff-d242-4c0d-837a-5eb9b426d45e,https://mgifford.github.io/open-scans/,measure,https://mgifford.github.io/open-scans/reports.html,7,false,https://mgifford.github.io/open-scans/reports.html,2064,,82,82,1,36020,0,0,swd,0.005338164,0.00286481468,,,,,process,hardware-estimate,firefox-profiler,0,153.0,1.62.1,0.19.0,darwin,arm64,false,warm,false,,true
a0fe7aff-d242-4c0d-837a-5eb9b426d45e,https://mgifford.github.io/open-scans/,measure,https://mgifford.github.io/open-scans/reports/issues/issue-58/2026-08-15T03-05-39-722Z/report.html,7,false,https://mgifford.github.io/open-scans/reports/issues/issue-58/2026-08-15T03-05-39-722Z/report.html,2040,,104,104,1,128405,0,0,swd,0.019029620999999997,0.010212563269999999,,,,,process,hardware-estimate,firefox-profiler,0,153.0,1.62.1,0.19.0,darwin,arm64,false,warm,false,,true
