session_id,target,scenario,step,run,warmup,url,duration_ms,ttfb_ms,dcl_ms,load_ms,requests,transfer_bytes,third_party_requests,third_party_bytes,co2_model,co2_g,co2_device_g,raw_joules,baseline_watts,estimated_idle_joules,incremental_joules,energy_scope,energy_type,energy_adapter,energy_samples,firefox_version,playwright_version,co2js_version,os,architecture,headed,cache_mode,on_battery,low_power_mode,valid
b00d708e-1062-40d7-94a6-8ca445a2c955,https://mgifford.github.io/open-scans/,measure,https://mgifford.github.io/open-scans/reports.html,1,false,https://mgifford.github.io/open-scans/reports.html,2017,,19,25,1,36018,0,0,swd,0.0053378676,0.002864655612,,,,,process,hardware-estimate,firefox-profiler,0,153.0,1.62.1,0.19.0,darwin,arm64,false,warm,false,,true
b00d708e-1062-40d7-94a6-8ca445a2c955,https://mgifford.github.io/open-scans/,measure,https://mgifford.github.io/open-scans/reports/issues/issue-58/2026-08-15T03-05-39-722Z/report.html,1,false,https://mgifford.github.io/open-scans/reports/issues/issue-58/2026-08-15T03-05-39-722Z/report.html,2032,,80,81,1,128405,0,0,swd,0.019029620999999997,0.010212563269999999,,,,,process,hardware-estimate,firefox-profiler,0,153.0,1.62.1,0.19.0,darwin,arm64,false,warm,false,,true
b00d708e-1062-40d7-94a6-8ca445a2c955,https://mgifford.github.io/open-scans/,measure,https://mgifford.github.io/open-scans/,2,false,https://mgifford.github.io/open-scans/,2110,,104,106,4,18020,0,0,swd,0.002670564,0.00143320268,,,,,process,hardware-estimate,firefox-profiler,0,153.0,1.62.1,0.19.0,darwin,arm64,false,warm,false,,true
b00d708e-1062-40d7-94a6-8ca445a2c955,https://mgifford.github.io/open-scans/,measure,https://mgifford.github.io/open-scans/reports.html,2,false,https://mgifford.github.io/open-scans/reports.html,2044,,52,52,1,36018,0,0,swd,0.0053378676,0.002864655612,,,,,process,hardware-estimate,firefox-profiler,0,153.0,1.62.1,0.19.0,darwin,arm64,false,warm,false,,true
b00d708e-1062-40d7-94a6-8ca445a2c955,https://mgifford.github.io/open-scans/,measure,https://mgifford.github.io/open-scans/reports/issues/issue-58/2026-08-15T03-05-39-722Z/report.html,2,false,https://mgifford.github.io/open-scans/reports/issues/issue-58/2026-08-15T03-05-39-722Z/report.html,2040,,87,87,1,128405,0,0,swd,0.019029620999999997,0.010212563269999999,,,,,process,hardware-estimate,firefox-profiler,0,153.0,1.62.1,0.19.0,darwin,arm64,false,warm,false,,true
b00d708e-1062-40d7-94a6-8ca445a2c955,https://mgifford.github.io/open-scans/,measure,https://mgifford.github.io/open-scans/,3,false,https://mgifford.github.io/open-scans/,2029,,24,26,4,18020,0,0,swd,0.002670564,0.00143320268,,,,,process,hardware-estimate,firefox-profiler,0,153.0,1.62.1,0.19.0,darwin,arm64,false,warm,false,,true
b00d708e-1062-40d7-94a6-8ca445a2c955,https://mgifford.github.io/open-scans/,measure,https://mgifford.github.io/open-scans/reports.html,3,false,https://mgifford.github.io/open-scans/reports.html,2024,,29,37,1,36018,0,0,swd,0.0053378676,0.002864655612,,,,,process,hardware-estimate,firefox-profiler,0,153.0,1.62.1,0.19.0,darwin,arm64,false,warm,false,,true
b00d708e-1062-40d7-94a6-8ca445a2c955,https://mgifford.github.io/open-scans/,measure,https://mgifford.github.io/open-scans/reports/issues/issue-58/2026-08-15T03-05-39-722Z/report.html,3,false,https://mgifford.github.io/open-scans/reports/issues/issue-58/2026-08-15T03-05-39-722Z/report.html,2027,,90,91,1,128405,0,0,swd,0.019029620999999997,0.010212563269999999,,,,,process,hardware-estimate,firefox-profiler,0,153.0,1.62.1,0.19.0,darwin,arm64,false,warm,false,,true
b00d708e-1062-40d7-94a6-8ca445a2c955,https://mgifford.github.io/open-scans/,measure,https://mgifford.github.io/open-scans/,4,false,https://mgifford.github.io/open-scans/,2063,,81,82,4,18020,0,0,swd,0.002670564,0.00143320268,,,,,process,hardware-estimate,firefox-profiler,0,153.0,1.62.1,0.19.0,darwin,arm64,false,warm,false,,true
b00d708e-1062-40d7-94a6-8ca445a2c955,https://mgifford.github.io/open-scans/,measure,https://mgifford.github.io/open-scans/reports.html,4,false,https://mgifford.github.io/open-scans/reports.html,2035,,55,55,1,36018,0,0,swd,0.0053378676,0.002864655612,,,,,process,hardware-estimate,firefox-profiler,0,153.0,1.62.1,0.19.0,darwin,arm64,false,warm,false,,true
b00d708e-1062-40d7-94a6-8ca445a2c955,https://mgifford.github.io/open-scans/,measure,https://mgifford.github.io/open-scans/reports/issues/issue-58/2026-08-15T03-05-39-722Z/report.html,4,false,https://mgifford.github.io/open-scans/reports/issues/issue-58/2026-08-15T03-05-39-722Z/report.html,2048,,128,129,1,128405,0,0,swd,0.019029620999999997,0.010212563269999999,,,,,process,hardware-estimate,firefox-profiler,0,153.0,1.62.1,0.19.0,darwin,arm64,false,warm,false,,true
b00d708e-1062-40d7-94a6-8ca445a2c955,https://mgifford.github.io/open-scans/,measure,https://mgifford.github.io/open-scans/,5,false,https://mgifford.github.io/open-scans/,2050,,64,64,4,18020,0,0,swd,0.002670564,0.00143320268,,,,,process,hardware-estimate,firefox-profiler,0,153.0,1.62.1,0.19.0,darwin,arm64,false,warm,false,,true
b00d708e-1062-40d7-94a6-8ca445a2c955,https://mgifford.github.io/open-scans/,measure,https://mgifford.github.io/open-scans/reports.html,5,false,https://mgifford.github.io/open-scans/reports.html,2025,,26,38,1,36018,0,0,swd,0.0053378676,0.002864655612,,,,,process,hardware-estimate,firefox-profiler,0,153.0,1.62.1,0.19.0,darwin,arm64,false,warm,false,,true
b00d708e-1062-40d7-94a6-8ca445a2c955,https://mgifford.github.io/open-scans/,measure,https://mgifford.github.io/open-scans/reports/issues/issue-58/2026-08-15T03-05-39-722Z/report.html,5,false,https://mgifford.github.io/open-scans/reports/issues/issue-58/2026-08-15T03-05-39-722Z/report.html,2031,,142,142,1,128405,0,0,swd,0.019029620999999997,0.010212563269999999,,,,,process,hardware-estimate,firefox-profiler,0,153.0,1.62.1,0.19.0,darwin,arm64,false,warm,false,,true
b00d708e-1062-40d7-94a6-8ca445a2c955,https://mgifford.github.io/open-scans/,measure,https://mgifford.github.io/open-scans/,6,false,https://mgifford.github.io/open-scans/,2090,,85,85,4,18020,0,0,swd,0.002670564,0.00143320268,,,,,process,hardware-estimate,firefox-profiler,0,153.0,1.62.1,0.19.0,darwin,arm64,false,warm,false,,true
b00d708e-1062-40d7-94a6-8ca445a2c955,https://mgifford.github.io/open-scans/,measure,https://mgifford.github.io/open-scans/reports.html,6,false,https://mgifford.github.io/open-scans/reports.html,2021,,26,41,1,36018,0,0,swd,0.0053378676,0.002864655612,,,,,process,hardware-estimate,firefox-profiler,0,153.0,1.62.1,0.19.0,darwin,arm64,false,warm,false,,true
b00d708e-1062-40d7-94a6-8ca445a2c955,https://mgifford.github.io/open-scans/,measure,https://mgifford.github.io/open-scans/reports/issues/issue-58/2026-08-15T03-05-39-722Z/report.html,6,false,https://mgifford.github.io/open-scans/reports/issues/issue-58/2026-08-15T03-05-39-722Z/report.html,2030,,107,107,1,128405,0,0,swd,0.019029620999999997,0.010212563269999999,,,,,process,hardware-estimate,firefox-profiler,0,153.0,1.62.1,0.19.0,darwin,arm64,false,warm,false,,true
b00d708e-1062-40d7-94a6-8ca445a2c955,https://mgifford.github.io/open-scans/,measure,https://mgifford.github.io/open-scans/,7,false,https://mgifford.github.io/open-scans/,2046,,45,69,4,18020,0,0,swd,0.002670564,0.00143320268,,,,,process,hardware-estimate,firefox-profiler,0,153.0,1.62.1,0.19.0,darwin,arm64,false,warm,false,,true
b00d708e-1062-40d7-94a6-8ca445a2c955,https://mgifford.github.io/open-scans/,measure,https://mgifford.github.io/open-scans/reports.html,7,false,https://mgifford.github.io/open-scans/reports.html,2031,,49,75,1,36018,0,0,swd,0.0053378676,0.002864655612,,,,,process,hardware-estimate,firefox-profiler,0,153.0,1.62.1,0.19.0,darwin,arm64,false,warm,false,,true
b00d708e-1062-40d7-94a6-8ca445a2c955,https://mgifford.github.io/open-scans/,measure,https://mgifford.github.io/open-scans/reports/issues/issue-58/2026-08-15T03-05-39-722Z/report.html,7,false,https://mgifford.github.io/open-scans/reports/issues/issue-58/2026-08-15T03-05-39-722Z/report.html,2027,,80,80,1,128405,0,0,swd,0.019029620999999997,0.010212563269999999,,,,,process,hardware-estimate,firefox-profiler,0,153.0,1.62.1,0.19.0,darwin,arm64,false,warm,false,,true
